,Judul   ,Japanese,Score   ,Produser,Tipe    ,Status  ,Total   ,Durasi  ,Tanggal ,Studio  ,Genre   
290,Ginga Eiyuu Densetsu,銀河英雄伝説 Die Neue These 邂逅,7.71,Shochiku,TV,Completed,12,25 Menit,"Apr 3, 2018",Production I.G,"Action, Drama, Military, Sci-Fi, Space"
291,Fumetsu no Anata e,不滅のあなたへ,8.54,"NHK, NHK Enterprises",TV,Completed,20,25 Menit,"Apr 12, 2021",Brain's Base,"Adventure, Drama, Shounen, Supernatural"
292,Odd Taxi,オッドタクシー,8.81,"Pony Canyon, Pony Canyon Enterprise",TV,Completed,13,23 Menit,"Apr 6, 2021","OLM, P.I.C.S.",Mystery
293,Nobunagun,ノブナガン,6.69,"VAP, Earth Star Entertainment",BD,Completed,13,24 Menit,"Jan 5, 2014",Bridge,"Action, Sci-Fi, Super Power"
294,Etotama,えとたま（干支魂）,6.83,"Pony Canyon, Tablier Communications",BD,Completed,12,24 Menit,"Apr 9, 2015","Shirogumi, Encourage Films","Action, Comedy, Fantasy"
295,Kyoukaisenjou no Horizon Season 2,境界線上のホライゾンII,7.52,"Bandai Visual, Lantis, ASCII Media Works, Sony PCL",BD,Completed,13,24 Menit,"Jul 8, 2012",Sunrise,"Action, Fantasy, Sci-Fi"
296,Isekai Izakaya,異世界居酒屋～古都アイテーリアの居酒屋のぶ～,7.40,Kadokawa,TV,Completed,24,14 Menit,"Apr 13, 2018",Sunrise,Fantasy
297,Kyoukaisenjou no Horizon,境界線上のホライゾン,7.07,"Bandai Visual, Lantis, ASCII Media Works, Sony PCL",BD,Completed,13,24 Menit,"Oct 2, 2011",Sunrise,"Action, Fantasy, Sci-Fi"
298,Black Clover,ブラッククローバー,8.02,"TV Tokyo, Avex Pictures, Shueisha",TV,Completed,170,23 Menit,"Oct 3, 2017",Studio Pierrot,"Action, Comedy, Fantasy, Magic, Shounen"
299,Shadows House,シャドーハウス,7.82,Aniplex,TV,Completed,13,23 Menit,"Apr 11, 2021",CloverWorks,"Seinen, Slice of Life, Supernatural"
300,Megalo Box Season 2,NOMAD メガロボクス2,8.26,Tohokushinsha Film Corporation,TV,Completed,13,24 Menit,"Apr 4, 2021",TMS Entertainment,"Action, Drama, Sci-Fi, Sports"
301,"Kumo Desu ga, Nani ka?",蜘蛛ですが、なにか？,7.47,Kadokawa,TV,Completed,24,23 Menit,"Jan 8, 2021",Millepensee,"Adventure, Comedy, Fantasy"
302,Osamake,幼なじみが絶対に負けないラブコメ,6.15,"Delfi Sound, Kadokawa",TV,Completed,12,23 Menit,"Apr 14, 2021",Doga Kobo,"Comedy, Harem, Romance, School"
303,Sayonara Watashi no Cramer,さよなら私のクラマー,6.08,Toy's Factory,TV,Completed,13,23 Menit,"Apr 4, 2021",LIDENFILMS,"Drama, Shounen, Sports"
304,Slime Taoshite 300-nen,スライム倒して300年、知らないうちにレベルMAXになってました,7.08,"Nippon Columbia, Studio Mausu",TV,Completed,12,23 Menit,"Apr 10, 2021",Revoroot,"Comedy, Fantasy"
305,Tensura Nikki: Tensei shitara Slime Datta Ken,転スラ日記 転生したらスライムだった件,7.54,"Lantis, Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions",TV,Completed,12,24 Menit,"Apr 6, 2021",8bit,"Comedy, Fantasy, Shounen, Slice of Life"
306,86,86―エイティシックス―,8.23,Aniplex,TV,Completed,11,23 Menit,"Apr 11, 2021",A-1 Pictures,"Action, Drama, Mecha, Military, Sci-Fi"
307,Higehiro,ひげを剃る。そして女子高生を拾う。,7.46,"Pony Canyon, Magic Capsule, Dream Shift",TV,Completed,13,23 Menit,"Apr 5, 2021",Project No.9,"Drama, Romance"
308,"Dragon, Ie wo Kau",ドラゴン、家を買う。,6.39,"Pony Canyon, Studio Mausu",TV,Completed,12,23 Menit,"Apr 4, 2021",Signal.MD,"Comedy, Fantasy, Shounen"
309,Fruits Basket Season 3,フルーツバスケット The Final,9.09,"TV Tokyo, TV Osaka, Nihon Ad Systems, Hakusensha, Avex Pictures, TMS Music",TV,Completed,13,23 min.,"Apr 6, 2021",TMS Entertainment,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural"
310,Godzilla: S.P,ゴジラ S.P ＜シンギュラポイント＞,6.75,"Toho, Netflix",TV,Completed,13,23 Menit,"Mar 25, 202","Bones, Orange",Action
311,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,究極進化したフルダイブRPGが現実よりもクソゲーだったら,6.47,"Kadokawa, Bit grooove promotion",TV,Completed,12,23 Menit,"Apr 7, 2021",ENGI,"Action, Comedy, Fantasy, Game"
312,Super Cub,スーパーカブ,7.55,Bandai Namco Arts,TV,Completed,12,24 Menit,"Apr 7, 2021",Studio Kai,"School, Slice of Life"
313,Nanatsu no Taizai Season 4,七つの大罪 憤怒の審判,6.63,TV Tokyo,TV,Completed,24,24 Menit,"Jan 13, 2021",Studio Deen,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural"
314,"Ijiranaide, Nagatoro-san",イジらないで、長瀞さん,7.53,King Records,TV,Completed,12,23 Menit,"Apr 11, 2021",Telecom Animation Film,"Comedy, Romance, Slice of Life"
315,Seijo no Maryoku wa Bannou Desu,聖女の魔力は万能です,7.32,"Lantis, Kadokawa, Bit grooove promotion",TV,Completed,12,23 Menit,"Apr 6, 2021",Diomedéa,"Fantasy, Magic, Romance, Slice of Life"
316,Mashiro no Oto,ましろのおと,7.66,DMM Music,TV,Completed,12,24 Menit,"Apr 3, 2021",Shin-Ei Animation,"Drama, Music, School, Shounen, Slice of Life"
317,Back Arrow,バック・アロウ,6.26,Aniplex,TV,Completed,24,24 Menit,"Jan 9, 2021",Studio VOLN,"Action, Fantasy, Mecha"
318,Vivy,Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-),8.59,Aniplex,TV,Completed,13,24 Menit,"Apr 3, 2021",Wit Studio,"Action, Music, Sci-Fi, Thriller"
319,Sentouin Hakenshimasu!,戦闘員、派遣します！,7.28,"Nippon Columbia, Kadokawa",TV,Completed,12,24 Menit,"Apr 4, 2021",J.C.Staff,"Action, Comedy, Fantasy"
320,SSSS.Dynazenon,SSSS.DYNAZENON,7.47,"Pony Canyon, Tsuburaya Productions",TV,Completed,12,23 Menit,"Apr 2, 2021",Trigger,"Action, Mecha, Sci-Fi"
321,Junketsu no Maria,純潔のマリア,7.14,"Bandai Visual, Lantis, Kodansha, I Will",BD,Completed,12,24 Menit,"Jan 11, 2015",Production I.G,"Comedy, Fantasy, Historical, Magic, Romance, Seinen"
322,Occultic Nine,Occultic;Nine －オカルティック・ナイン－,6.93,"Aniplex, MAGES., Hakuhodo DY Music & Pictures, Lawson, ABC Animation, Contents Seed, Christmas Holly, C-one",TV,Completed,12,24 Menit,"Oct 9, 2016",A-1 Pictures,"Mystery, Sci-Fi"
323,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Season 2,異世界魔王と召喚少女の奴隷魔術Ω,6.81,"Kodansha, Half H.P Studio, KlockWorx, 81 Produce, Avex Pictures, Crunchyroll, GREE",TV,Completed,10,24 Menit,"Apr 9, 2021","Tezuka Productions, Okuruto Noboru","Comedy,  , Fantasy, Harem, Magic"
324,Jouran: The Princess of Snow and Blood,擾乱 THE PRINCESS OF SNOW AND BLOOD,6.12,"Bushiroad, Sonilude",TV,Completed,12,22 Menit,"Apr 7, 2021",Bakken Record,"Action, Historical, Supernatural"
325,Koikimo,恋と呼ぶには気持ち悪い,7.25,"Sonilude, Blooms",TV,Completed,12,23 Menit,"Mar 29, 2021",Nomad,"Comedy, Romance"
326,Koufuku Graffiti,幸腹グラフィティ,6.80,"TBS, flying DOG",BD,Completed,12,24 Menit,"Jan 9, 2015",Shaft,"Comedy, Seinen, Slice of Life"
327,Medaka Box Season 2,めだかボックス アブノーマル,7.44,"TV Tokyo, Lantis, Hakoniwa Academy Student Council",BD,Completed,12,24 Menit,"Oct 11, 2012","Gainax, Asahi Production","Action, Comedy,  , Martial Arts, School, Shounen, Super Power"
328,Yakunara Mug Cup mo,やくならマグカップも,6.49,"CBC Television, Planet, Half H.P Studio, Nippon Columbia, 81 Produce, Tokyo MX, BS11, Maho Film, Zipang",TV,Completed,12,14 Menit,"Apr 3, 2021",Nippon Animation,Slice of Life
329,Medaka Box,めだかボックス,7.06,"TV Tokyo, Lantis, Media Factory, Hakoniwa Academy Student Council",BD,Completed,12,24 Menit,"Apr 5, 2012","Gainax, Asahi Production","Action, Comedy,  , Martial Arts, School, Shounen, Super Power"
330,Taimadou Gakuen 35 Shiken Shoutai,対魔導学園35試験小隊,6.87,"KlockWorx, MAGES., Glovision, Kadokawa Media House, Kadokawa, Heiwa",BD,Completed,12,23 Menit,"Oct 8, 2015",SILVER LINK.,"Action,  , Fantasy, Harem, Military, Romance, Supernatural"
331,Jitsu wa Watashi wa,実は私は,6.89,"TV Tokyo, Sotsu, MediaNet, Pony Canyon, AT-X, DAX Production, Asmik Ace, Akita Shoten, TMS Music",BD,Completed,13,23 Menit,"Jul 7, 2015","TMS Entertainment, 3xCube","Comedy, Fantasy, Romance, School, Shounen, Supernatural, Vampire"
332,Amaama to Inazuma,甘々と稲妻,7.52,"Toei Video, Kodansha, Shin-Ei Animation, DAX Production, Asmik Ace, Yomiuri TV Enterprise, Sumitomo, TMS Music",BD,Completed,12,24 Menit,"Jul 5, 2016",TMS Entertainment,"Comedy, Seinen, Slice of Life"
333,Kaguya-sama wa Kokurasetai Season 2,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,8.93,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, East Japan Marketing & Communications",TV,Completed,12,25 Menit,"Apr 11, 2020",A-1 Pictures,"Comedy, Psychological, Romance, School, Seinen"
334,Gyakkyou Burai Kaiji Season 2,逆境無頼カイジ 破戒録篇,8.25,"VAP, Nippon Television Network",TV,Completed,26,24 Menit,"Apr 6, 2011",Madhouse,"Game, Psychological, Seinen, Thriller"
335,Gyakkyou Burai Kaiji,逆境無頼カイジ Ultimate Survivor,8.28,"VAP, Nippon Television Network",TV,Completed,26,23 Menit,"Oct 3, 2007",Madhouse,"Game, Psychological, Seinen, Thriller"
336,Bokura ga Ita,僕等がいた,7.30,"Marvelous, Pony Canyon, Delfi Sound",TV,Completed,26,25 Menit,"Jul 4, 2006",Artland,"Drama, Romance, Shoujo, Slice of Life"
337,Juuou Mujin no Fafnir,銃皇無尽のファフニール,6.23,"TBS, Kodansha, DAX Production, Nippon Columbia, Daiichikosho, RAY, Nichion, NichiNare",BD,Completed,12,24 Menit,"Jan 9, 2015",Diomedéa,"Fantasy, Harem, Romance, School"
338,Tsurune: Kazemai Koukou Kyuudoubu,ツルネ ―風舞高校弓道部―,7.59,"Lantis, Pony Canyon, Rakuonsha, Bandai Namco Arts",TV,Completed,13,24 Menit,"Oct 22, 2018",Kyoto Animation,"Drama, School, Sports"
339,Nyanko Days,にゃんこデイズ,6.60,Quatre Stella,TV,Completed,12,2 Menit,"Jan 8, 2017",EMT Squared,"Comedy, Slice of Life"
340,Yuri Kuma Arashi,ユリ熊嵐,7.07,"Frontier Works, Media Factory, Mainichi Broadcasting System, Movic, Gentosha Comics",TV,Completed,12,24 Menit,"Jan 6, 2015",SILVER LINK.,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai"
341,Akkun to Kanojo,あっくんとカノジョ,6.82,-,TV,Completed,25,3 Menit,"Apr 6, 2018",Yumeta Company,"Comedy, Josei, Romance, School"
342,Durarara!! Season 4,デュラララ!!×2 結,8.09,Aniplex,BD,Completed,12,24 Menit,"Jan 9, 2016",Shuka,"Action, Mystery, Supernatural"
343,Durarara!! Season 3,デュラララ!!×２ 転,8.00,Aniplex,BD,Completed,12,24 Menit,"Jul 4, 2015",Shuka,"Action, Mystery, Supernatural"
344,Durarara!! Season 2,デュラララ!!×２ 承,8.01,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, ASCII Media Works",BD,Completed,12,24 Menit,"Jan 10, 2015",Shuka,"Action, Mystery, Supernatural"
345,Durarara!!,デュラララ!!,8.16,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, ASCII Media Works, Sakura Create",BD,Completed,24,24 Menit,"Jan 8, 2010",Brain's Base,"Action, Mystery, Supernatural"
346,Sora no Otoshimono,そらのおとしもの,7.34,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",BD,Completed,13,24 Menit,"Oct 5, 2009",AIC ASTA,"Comedy,  , Harem, Romance, Sci-Fi, Shounen, Supernatural"
347,Sora no Otoshimono Season 2,そらのおとしものf（フォルテ）,7.53,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",BD,Completed,12,23 Menit,"Oct 2, 2010",AIC ASTA,"Comedy,  , Harem, Romance, Sci-Fi, Shounen, Supernatural"
348,Kaze no Stigma,風のスティグマ,7.24,-,TV,Completed,24,24 Menit,"Apr 13, 2007",Gonzo,"Action, Magic, Romance, Supernatural"
349,Magi: Sinbad no Bouken,マギ シンドバッドの冒険,7.89,"Aniplex, Mainichi Broadcasting System, Shogakukan",TV,Completed,13,24 Menit,"Apr 16, 2016",Lay-duce,"Action, Adventure, Fantasy, Magic, Shounen"
350,Great Pretender,,8.34,"Production I.G, Fuji TV, BS Fuji, TOHO animation, Hakuhodo DY Media Partners",TV,Completed,23,23 Menit,"Jun 2, 2020",Wit Studio,"Action, Adventure, Comedy, Mystery, Psychological"
351,Lovely Complex,ラブ★コン,8.05,"TBS, TAP, Sony Music Entertainment, Shueisha, Nichion",TV,Completed,24,24 Menit,"Apr 7, 2007",Toei Animation,"Comedy, Romance, Shoujo"
352,Centaur no Nayami,セントールの悩み,6.47,"Tokuma Shoten, MAGES., Yomiuri TV Enterprise, Kanon Sound, Emon, RAY, NichiNare, Top Marshal, Crunchyroll SC Anime Fund",TV,Completed,12,23 Menit,"Jul 9, 2017",Haoliners Animation League,"Comedy, Fantasy, School, Seinen, Slice of Life"
353,Joshiraku,じょしらく,7.49,"Starchild Records, Mainichi Broadcasting System, Kodansha, KlockWorx",BD,Completed,13,24 Menit,"Jul 6, 2012",J.C.Staff,"Comedy, Shounen, Slice of Life"
354,NHK ni Youkoso!,N・H・Kにようこそ！,8.33,"NHK, Victor Entertainment",BD,Completed,24,24 Menit,"Jul 10, 2006",Gonzo,"Comedy, Drama, Psychological, Romance"
355,World Trigger Season 2,ワールドトリガー,8.11,TV Asahi,TV,Completed,12,23 Menit,"Jan 10, 2021",Toei Animation,"Action, School, Sci-Fi, Shounen, Supernatural"
356,Dr. Stone Season 2,ドクターストーン STONE WARS,8.22,Shueisha,TV,Completed,11,24 Menit,"Jan 14, 2021",TMS Entertainment,"Adventure, Sci-Fi, Shounen"
357,Higurashi no Naku Koro ni (2020),ひぐらしのなく頃に,7.17,"Frontier Works, Infinite",TV,Completed,24,23 Menit,"Oct 1, 2020",Passione,"Dementia, Horror, Mystery, Psychological, Supernatural, Thriller"
358,Yuru Camp△ Season 2,ゆるキャン△ SEASON2,8.57,"Half H.P Studio, MAGES., DeNA",TV,Completed,13,23 Menit,"Jan 7, 2021",C-Station,"Comedy, Slice of Life"
359,Wonder Egg Priority,ワンダーエッグ・プライオリティ,8.18,"Aniplex, D.N. Dream Partners",TV,Completed,12,23 Menit,"Jan 13, 2021",CloverWorks,"Drama, Fantasy, Psychological"
360,Soukou Musume Senki,装甲娘戦機,5.75,DMM Music,TV,Completed,12,23 Menit,"Jan 7, 2021",Studio A-CAT,"Action, Fantasy, Military"
361,Log Horizon Season 3,ログ・ホライズン 円卓崩壊,7.02,-,TV,Completed,12,24 Menit,"Jan 13, 2021",Studio Deen,"Action, Adventure, Fantasy, Game, Magic"
362,Kemono Jihen,怪物事変,7.45,"Frontier Works, Lantis, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, JTB Next Creation",TV,Completed,12,23 Menit,"Jan 10, 2021",Ajia-Do,"Action, Demons, Mystery, Shounen, Supernatural"
363,Uma Musume: Pretty Derby Season 2,ウマ娘 プリティーダービー Season 2,7.89,"TOHO animation, Cygames",TV,Completed,13,23 Menit,"Jan 5, 2021",Studio Kai,"Comedy, Slice of Life, Sports"
364,Horimiya,ホリミヤ,8.32,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Kanetsu Investment, My Theater D.D., Global Solutions, Mirai-Kojo",TV,Completed,13,24 Menit,"Jan 10, 2021",CloverWorks,"Comedy, Romance, School, Shounen, Slice of Life"
365,King's Raid: Ishi wo Tsugumono-tachi,キングスレイド 意志を継ぐものたち,5.97,-,TV,Completed,26,24 Menit,"Oct 3, 2020","OLM, Sunrise Beyond","Action, Adventure, Fantasy, Magic"
366,SK8,SK∞ エスケーエイト,8.06,"Aniplex, Movic, ABC Animation",TV,Completed,12,23 Menit,"Jan 10, 2021",Bones,"Comedy, Sports"
367,Jaku-Chara Tomozaki-kun,弱キャラ友崎くん,7.23,"Pony Canyon, APDREAM, Bit grooove promotion, Dream Shift",TV,Completed,12,Unknown,"Jan 8, 2021",Project No.9,"Drama, Romance, School"
368,Beastars Season 2,BEASTARS 2期,8.09,"Movic, Fuji TV, Bandai, Toho, BS Fuji, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits",TV,Completed,12,22 Menit,"Jan 5, 2021",Orange,"Drama, Psychological, Shounen, Slice of Life"
369,Gotoubun no Hanayome Season 2,五等分の花嫁∬,8.16,"DAX Production, Nichion",TV,Completed,12,24 Menit,"Jan 8, 2021",Bibury Animation Studios,"Comedy, Harem, Romance, School, Shounen"
370,2.43: Seiin Koukou Danshi Volley-bu,2.43 清陰高校男子バレー部,6.22,"Aniplex, Dentsu, Animax, Movic, Fuji TV, Fujipacific Music, Shueisha, Fuji Creative, Tohan Corporation, Japan Volleyball Association",TV,Completed,12,23 Menit,"Jan 8, 2021",David Production,"School, Sports"
371,Re:Zero kara Hajimeru Isekai Seikatsu Season 2,Re：ゼロから始める異世界生活,8.67,"AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",TV,Completed,13,24 Menit,"Jul 8, 2020",White Fox,"Drama, Fantasy, Psychological, Thriller"
372,Hortensia Saga,オルタンシア・サーガ,5.80,,TV,Completed,12,23 Menit,"Jan 7, 2021",LIDENFILMS,"Action, Adventure, Fantasy, Magic"
373,Jujutsu Kaisen,呪術廻戦,8.78,"TOHO animation, Shueisha, dugout",TV,Completed,24,24 Menit,"Oct 3, 2020",MAPPA,"Action, Demons, Horror, School, Shounen, Supernatural"
374,Hataraku Saibou Black (TV),はたらく細胞BLACK,7.57,Aniplex,TV,Completed,13,23 Menit,"Jan 7, 2021",LIDENFILMS,"Action, Seinen"
375,Lasdan,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,6.40,"AT-X, NBCUniversal Entertainment Japan, Sammy, BS11, JR East Marketing & Communications, GREE, SB Creative, Tapioca",TV,Completed,12,24 Menit,"Jan 4, 2021",LIDENFILMS,"Adventure, Fantasy"
376,Yakusoku no Neverland Season 2,約束のネバーランド,6.11,"Aniplex, Shueisha",TV,Completed,11,22 Menit,"Jan 8, 2021",CloverWorks,"Mystery, Psychological, Sci-Fi, Shounen, Thriller"
377,Ore dake Haireru Kakushi Dungeon,俺だけ入れる隠しダンジョン,6.25,DMM Music,TV,Completed,12,Unknown,"Jan 9, 2021",Okuruto Noboru,"Action, Adventure,  , Fantasy, Harem"
378,Hataraku Saibou Season 2,はたらく細胞!!,7.33,"Aniplex, Kodansha, Magic Capsule",TV,Completed,8,23 Menit,"Jan 7, 2021",David Production,"Comedy, Shounen"
379,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす～,8.46,"Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE",TV,Completed,11,24 Menit,"Jan 11, 2021",Studio Bind,"Drama, Fantasy, Magic"
380,Urasekai Picnic,裏世界ピクニック,6.56,"Sony Pictures Entertainment, Square Enix, Frontier Works, AT-X, Hakuhodo DY Music & Pictures, Amusement Media Academy, BS11, Good Smile Film, Hayakawa Shobou",TV,Completed,12,23 Menit,"Jan 4, 2021","LIDENFILMS, Felix Film","Adventure, Fantasy, Mystery, Sci-Fi, Shoujo Ai"
381,Tenkuu Shinpan,天空侵犯,6.82,"Kodansha, Netflix",TV,Completed,12,25 Menit,"Feb 25, 2021",Zero-G,"Action, Horror, Mystery"
382,True Tears,true tears,7.36,"Bandai Visual, Lantis",BD,Completed,13,24 Menit,"Jan 6, 2008",P.A. Works,"Drama, Romance, School"
383,Hanasaku Iroha,花咲くいろは,7.95,"Bandai Visual, Sotsu, Yomiuri Telecasting, Lantis, Pony Canyon, Showgate, Infinite",BD,Completed,26,24 Menit,"Apr 3, 2011",P.A. Works,"Comedy, Drama, Slice of Life"
384,Keppeki Danshi! Aoyama-kun,潔癖男子！青山くん,6.99,"Sotsu, TMS Entertainment, Pony Canyon, KlockWorx, Tokyo MX, JR East Marketing & Communications",TV,Completed,12,23 Menit,"Jul 3, 2017",Studio Hibari,"Comedy, Seinen, Sports"
385,The Tatami Galaxy,四畳半神話大系,8.61,"Dentsu, Kadokawa Shoten, Fuji TV, Toho, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",BD,Completed,11,23 Menit,"Apr 23, 2010",Madhouse,"Comedy, Mystery, Psychological, Romance"
386,Mousou Dairinin,妄想代理人,7.68,"WOWOW, Asmik Ace, Tohokushinsha Film Corporation",BD,Completed,13,24 Menit,"Feb 3, 2004",Madhouse,"Dementia, Drama, Mystery, Police, Psychological, Supernatural, Thriller"
387,Gekidol,ゲキドル,5.66,,TV,Completed,12,23 Menit,"Jan 5, 2021",Hoods Entertainment,Music
388,Ochikobore Fruit Tart,おちこぼれフルーツタルト,6.77,"Studio Mausu, Kadokawa",TV,Completed,12,23 Menit,"Oct 12, 2020",feel.,"Music, Slice of Life"
389,Danna ga Nani wo Itteiru ka Wakaranai Ken Season 2,旦那が何を言っているかわからない件2スレ目,7.39,"DAX Production, Dream Creation",BD,Completed,13,3 Menit,"Apr 3, 2015",Seven,"Comedy, Romance, Seinen, Slice of Life"
390,Danna ga Nani wo Itteiru ka Wakaranai Ken,旦那が何を言っているかわからない件,7.39,"DAX Production, Dream Creation",BD,Completed,13,3 Menit,"Oct 3, 2014",Seven,"Comedy, Romance, Seinen, Slice of Life"
391,Denki-gai no Honya-san,デンキ街の本屋さん,7.22,"Sotsu, Pony Canyon, DAX Production, Comic Umenohone, Mobcast",BD,Completed,12,23 Menit,"Oct 2, 2014",Shin-Ei Animation,"Comedy, Seinen, Slice of Life"
392,Plastic Neesan,＋チック姉さん,7.26,Good Smile Company,BD,Completed,12,2 Menit,"May 16, 2011",TYO Animations,"Comedy, School, Seinen"
393,Seiren,セイレン,6.31,"Pony Canyon, TBS, DAX Production, Pony Canyon Enterprise, Stardust Promotion, GYAO!",BD,Completed,12,24 Menit,"Jan 6, 2017","Studio Gokumi, AXsiZ","Romance, School"
394,Kaifuku Jutsushi no Yarinaoshi,回復術士のやり直し,6.31,"Lantis, Glovision",TV,Completed,12,24 Menit,"Jan 13, 2021",TNK," , Fantasy"
395,Gochuumon wa Usagi Desu ka? Season 3,ご注文はうさぎですか? BLOOM,7.98,-,TV,Completed,12,24 Menit,"Oct 10, 2020",Encourage Films,"Comedy, Slice of Life"
396,Akudama Drive,アクダマドライブ,7.83,Delfi Sound,TV,Completed,12,23 Menit,"Oct 8, 2020",Studio Pierrot,"Action, Sci-Fi"
397,Noblesse,NOBLESSE -ノブレス-,6.83,"Glovision, Crunchyroll SC Anime Fund",TV,Completed,13,23 Menit,"Oct 8, 2020",Production I.G,"Action, School, Supernatural, Vampire"
398,Munou na Nana,無能なナナ,7.41,"Square Enix, AT-X, Nippon Columbia, BS Fuji, Hakuhodo DY Music & Pictures, Docomo Anime Store, Yomiuri TV Enterprise, Kanon Sound, NichiNare, Kadokawa, Muse Communication, Show Corporation",TV,Completed,13,23 Menit,"Oct 4, 2020",Bridge,"Psychological, Shounen, Supernatural, Thriller"
399,Mahouka Koukou no Rettousei Season 2,魔法科高校の劣等生 来訪者編,7.42,"Aniplex, Square Enix, Movic, Studio Mausu, Straight Edge, Kadokawa",TV,Completed,13,23 Menit,"Oct 4, 2020",8bit,"Action, Magic, Romance, School, Sci-Fi, Supernatural"
400,Love Live! Nijigasaki Gakuen School Idol Doukoukai,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,7.66,-,TV,Completed,13,24 Menit,"Oct 3, 2020",Sunrise,"Music, School, Slice of Life"
401,Senyoku no Sigrdrifa,戦翼のシグルドリーヴァ,6.49,"Aniplex, Good Smile Company, Contents Seed, Sonilude",TV,Completed,12,24 Menit,"Oct 3, 2020",A-1 Pictures,"Action, Military"
402,Assault Lily: Bouquet,アサルトリリィ Bouquet,6.46,-,TV,Completed,12,24 Menit,"Oct 2, 2020",Shaft,"Action, Fantasy, Magic"
403,Kamisama ni Natta Hi,神様になった日,7.03,Aniplex,TV,Completed,12,24 Menit,"Oct 11, 2020",P.A. Works,"Drama, Fantasy"
404,Adachi to Shimamura,安達としまむら,7.37,Kadokawa,TV,Completed,12,24 Menit,"Oct 9, 2020",Tezuka Productions,"Romance, School, Shoujo Ai, Slice of Life"
405,Ikebukuro West Gate Park,池袋ウエストゲートパーク,6.81,-,TV,Completed,12,23 Menit,"Oct 6, 2020",Doga Kobo,"Drama, Mystery, Romance"
406,Kimisen,キミと僕の最後の戦場、あるいは世界が始まる聖戦,6.60,"Pony Canyon, Bit grooove promotion",TV,Completed,12,22 Menit,"Oct 7, 2020",Silver Link.,"Action, Fantasy, Military, Romance"
407,Kuma Kuma Kuma Bear,くま クマ 熊 ベアー,7.12,Nippon Columbia,TV,Completed,12,22 Menit,"Oct 7, 2020",EMT Squared,"Adventure, Comedy, Fantasy"
408,Maoujou de Oyasumi,魔王城でおやすみ,8.04,Lantis,TV,Completed,12,21 Menit,"Oct 6, 2020",Doga Kobo,"Comedy, Fantasy, Magic, Shounen, Slice of Life, Supernatural"
409,Golden Kamuy Season 3,ゴールデンカムイ,8.47,"Magic Capsule, NBCUniversal Entertainment Japan",TV,Completed,12,23 Menit,"Oct 5, 2020",Geno Studio,"Action, Adventure, Historical, Seinen"
410,Kami-tachi ni Hirowareta Otoko,神達に拾われた男,6.86,"Lantis, AMG MUSIC",TV,Completed,12,23 Menit,"Oct 4, 2020",Maho Film,"Adventure, Fantasy, Slice of Life"
411,Iwa Kakeru,いわかける！ -Sport Climbing Girls-,6.53,"Lantis, AT-X, Magic Capsule, KlockWorx, Nagoya Broadcasting Network, ABC Animation, Cygames, Bandai Namco Arts, Happinet, NetEase, Heart Company",TV,Completed,12,23 Menit,"Oct 4, 2020",Blade,"Comedy, School, Sports"
412,Danmachi Season 3,ダンジョンに出会いを求めるのは間違っているだろうかIII,7.53,Egg Firm,TV,Completed,12,24 Menit,"Oct 3, 2020",J.C.Staff,"Action, Adventure, Comedy, Fantasy, Romance"
413,Majo no Tabitabi,魔女の旅々,7.62,"Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative",TV,Completed,12,24 Menit,"Oct 2, 2020",C2C,"Adventure, Fantasy"
414,Haikyuu Season 4,ハイキュー!! TO THE TOP,8.51,"TOHO animation, Shueisha",TV,Completed,25,24 Menit,"Jan 11, 2020",Production I.G,"Comedy, Drama, School, Shounen, Sports"
415,Enen no Shouboutai Season 2,炎炎ノ消防隊 弐ノ章,7.80,"Mainichi Broadcasting System, DMM pictures",TV,Completed,24,24 Menit,"Jul 4, 2020",David Production,"Action, Shounen, Supernatural"
